Time,TB3m,Eudollar
10-Aug-2004,1.48,1.61
11-Aug-2004,1.42,1.65
12-Aug-2004,1.41,1.65
13-Aug-2004,1.41,1.65
16-Aug-2004,1.47,1.65
17-Aug-2004,1.46,1.67
18-Aug-2004,1.46,1.66
19-Aug-2004,1.45,1.67
20-Aug-2004,1.46,1.66
23-Aug-2004,1.52,1.67
24-Aug-2004,1.52,1.69
25-Aug-2004,1.52,1.7
26-Aug-2004,1.52,1.72
27-Aug-2004,1.53,1.73
30-Aug-2004,1.59,1.73
31-Aug-2004,1.57,1.73
01-Sep-2004,1.55,1.73
02-Sep-2004,1.57,1.75
03-Sep-2004,1.62,1.76
06-Sep-2004,1.62,1.76
07-Sep-2004,1.64,1.79
08-Sep-2004,1.62,1.8
09-Sep-2004,1.61,1.8
10-Sep-2004,1.63,1.82
13-Sep-2004,1.64,1.81
14-Sep-2004,1.63,1.82
15-Sep-2004,1.64,1.83
16-Sep-2004,1.64,1.85
17-Sep-2004,1.68,1.85
20-Sep-2004,1.7,1.87
21-Sep-2004,1.69,1.86
22-Sep-2004,1.68,1.88
23-Sep-2004,1.69,1.88
24-Sep-2004,1.7,1.89
27-Sep-2004,1.72,1.88
28-Sep-2004,1.69,1.9
29-Sep-2004,1.69,1.95
30-Sep-2004,1.68,1.95
01-Oct-2004,1.67,1.97
04-Oct-2004,1.69,1.96
05-Oct-2004,1.68,1.97
06-Oct-2004,1.68,1.97
07-Oct-2004,1.67,1.98
08-Oct-2004,1.67,2.02
11-Oct-2004,1.67,2.02
12-Oct-2004,1.69,1.99
13-Oct-2004,1.69,1.99
14-Oct-2004,1.71,2
15-Oct-2004,1.72,2
18-Oct-2004,1.78,2
19-Oct-2004,1.79,2.01
20-Oct-2004,1.79,2.03
21-Oct-2004,1.81,2.05
22-Oct-2004,1.81,2.06
25-Oct-2004,1.87,2.04
26-Oct-2004,1.88,2.05
27-Oct-2004,1.88,2.05
28-Oct-2004,1.87,2.09
29-Oct-2004,1.87,2.09
01-Nov-2004,1.96,2.1
02-Nov-2004,1.94,2.12
03-Nov-2004,1.92,2.12
04-Nov-2004,1.94,2.14
05-Nov-2004,1.99,2.14
08-Nov-2004,2.04,2.2
09-Nov-2004,2.04,2.2
10-Nov-2004,2.04,2.22
11-Nov-2004,2.04,2.22
12-Nov-2004,2.04,2.22
15-Nov-2004,2.09,2.22
16-Nov-2004,2.1,2.27
17-Nov-2004,2.09,2.26
18-Nov-2004,2.09,2.26
19-Nov-2004,2.1,2.28
22-Nov-2004,2.16,2.28
23-Nov-2004,2.15,2.31
24-Nov-2004,2.14,2.31
25-Nov-2004,2.14,2.31
26-Nov-2004,2.16,2.33
29-Nov-2004,2.2,2.34
30-Nov-2004,2.19,2.34
01-Dec-2004,2.18,2.34
02-Dec-2004,2.18,2.35
03-Dec-2004,2.17,2.36
06-Dec-2004,2.22,2.37
07-Dec-2004,2.21,2.38
08-Dec-2004,2.2,2.38
09-Dec-2004,2.2,2.38
10-Dec-2004,2.21,2.41
13-Dec-2004,2.21,2.42
14-Dec-2004,2.18,2.43
15-Dec-2004,2.17,2.44
16-Dec-2004,2.16,2.44
17-Dec-2004,2.16,2.45
20-Dec-2004,2.19,2.46
21-Dec-2004,2.17,2.45
22-Dec-2004,2.15,2.45
23-Dec-2004,2.15,2.47
24-Dec-2004,2.15,2.47
27-Dec-2004,2.24,2.47
28-Dec-2004,2.22,2.47
29-Dec-2004,2.19,2.48
30-Dec-2004,2.18,2.49
31-Dec-2004,2.18,2.49
03-Jan-2005,2.29,2.5
04-Jan-2005,2.3,2.51
05-Jan-2005,2.29,2.52
06-Jan-2005,2.27,2.55
07-Jan-2005,2.28,2.55
10-Jan-2005,2.33,2.56
11-Jan-2005,2.31,2.57
12-Jan-2005,2.3,2.56
13-Jan-2005,2.31,2.57
14-Jan-2005,2.32,2.59
17-Jan-2005,2.32,2.59
18-Jan-2005,2.36,2.6
19-Jan-2005,2.33,2.62
20-Jan-2005,2.31,2.63
21-Jan-2005,2.31,2.63
24-Jan-2005,2.34,2.63
25-Jan-2005,2.36,2.63
26-Jan-2005,2.37,2.65
27-Jan-2005,2.4,2.67
28-Jan-2005,2.41,2.68
31-Jan-2005,2.48,2.69
01-Feb-2005,2.47,2.68
02-Feb-2005,2.47,2.68
03-Feb-2005,2.44,2.71
04-Feb-2005,2.43,2.7
07-Feb-2005,2.48,2.7
08-Feb-2005,2.48,2.71
09-Feb-2005,2.47,2.71
10-Feb-2005,2.47,2.73
11-Feb-2005,2.5,2.74
14-Feb-2005,2.55,2.73
15-Feb-2005,2.55,2.74
16-Feb-2005,2.53,2.75
17-Feb-2005,2.53,2.78
18-Feb-2005,2.56,2.78
21-Feb-2005,2.56,2.78
22-Feb-2005,2.63,2.79
23-Feb-2005,2.63,2.81
24-Feb-2005,2.64,2.83
25-Feb-2005,2.69,2.85
28-Feb-2005,2.72,2.84
01-Mar-2005,2.7,2.85
02-Mar-2005,2.68,2.87
03-Mar-2005,2.7,2.9
04-Mar-2005,2.7,2.88
07-Mar-2005,2.71,2.89
08-Mar-2005,2.7,2.89
09-Mar-2005,2.7,2.9
10-Mar-2005,2.69,2.93
11-Mar-2005,2.7,2.94
14-Mar-2005,2.75,2.95
15-Mar-2005,2.75,2.96
16-Mar-2005,2.74,2.97
17-Mar-2005,2.73,2.97
18-Mar-2005,2.75,2.98
21-Mar-2005,2.8,2.98
22-Mar-2005,2.83,2.98
23-Mar-2005,2.77,3.02
24-Mar-2005,2.78,3.02
25-Mar-2005,2.78,3.02
28-Mar-2005,2.79,3.02
29-Mar-2005,2.78,3.02
30-Mar-2005,2.77,3.04
31-Mar-2005,2.73,3.05
01-Apr-2005,2.74,3.02
04-Apr-2005,2.75,3.03
05-Apr-2005,2.74,3.04
06-Apr-2005,2.71,3.04
07-Apr-2005,2.71,3.05
08-Apr-2005,2.73,3.06
11-Apr-2005,2.71,3.05
12-Apr-2005,2.71,3.06
13-Apr-2005,2.72,3.07
14-Apr-2005,2.72,3.07
15-Apr-2005,2.73,3.07
18-Apr-2005,2.85,3.08
19-Apr-2005,2.85,3.07
20-Apr-2005,2.81,3.08
21-Apr-2005,2.82,3.09
22-Apr-2005,2.87,3.1
25-Apr-2005,2.88,3.12
26-Apr-2005,2.86,3.13
27-Apr-2005,2.83,3.13
28-Apr-2005,2.82,3.13
29-Apr-2005,2.84,3.14
02-May-2005,2.88,3.14
03-May-2005,2.85,3.15
04-May-2005,2.81,3.15
05-May-2005,2.75,3.16
06-May-2005,2.8,3.16
09-May-2005,2.86,3.18
10-May-2005,2.84,3.19
11-May-2005,2.81,3.2
12-May-2005,2.82,3.2
13-May-2005,2.76,3.2
16-May-2005,2.84,3.21
17-May-2005,2.82,3.2
18-May-2005,2.8,3.21
19-May-2005,2.81,3.22
20-May-2005,2.83,3.22
23-May-2005,2.91,3.23
24-May-2005,2.88,3.23
25-May-2005,2.89,3.23
26-May-2005,2.88,3.25
27-May-2005,2.9,3.25
30-May-2005,2.9,3.25
31-May-2005,2.93,3.26
01-Jun-2005,2.91,3.28
02-Jun-2005,2.91,3.28
03-Jun-2005,2.94,3.27
06-Jun-2005,2.96,3.28
07-Jun-2005,2.96,3.3
08-Jun-2005,2.96,3.3
09-Jun-2005,2.93,3.33
10-Jun-2005,2.94,3.33
13-Jun-2005,2.97,3.34
14-Jun-2005,2.95,3.35
15-Jun-2005,2.94,3.35
16-Jun-2005,2.91,3.37
17-Jun-2005,2.92,3.38
20-Jun-2005,2.96,3.39
21-Jun-2005,2.96,3.39
22-Jun-2005,2.97,3.41
23-Jun-2005,3,3.41
24-Jun-2005,3.02,3.42
27-Jun-2005,3.09,3.41
28-Jun-2005,3.08,3.44
29-Jun-2005,3.06,3.44
30-Jun-2005,3.06,3.46
01-Jul-2005,3.1,3.49
04-Jul-2005,3.1,3.49
05-Jul-2005,3.15,3.48
06-Jul-2005,3.12,3.51
07-Jul-2005,3.08,3.5
08-Jul-2005,3.1,3.5
11-Jul-2005,3.13,3.51
12-Jul-2005,3.14,3.52
13-Jul-2005,3.15,3.54
14-Jul-2005,3.16,3.55
15-Jul-2005,3.18,3.55
18-Jul-2005,3.23,3.47
19-Jul-2005,3.24,3.55
20-Jul-2005,3.23,3.58
21-Jul-2005,3.27,3.59
22-Jul-2005,3.3,3.6
25-Jul-2005,3.37,3.6
26-Jul-2005,3.36,3.61
27-Jul-2005,3.33,3.62
28-Jul-2005,3.33,3.64
29-Jul-2005,3.34,3.64
01-Aug-2005,3.41,3.65
02-Aug-2005,3.41,3.66
03-Aug-2005,3.38,3.68
04-Aug-2005,3.39,3.69
05-Aug-2005,3.44,3.7
08-Aug-2005,3.47,3.7
09-Aug-2005,3.44,3.71
10-Aug-2005,3.43,3.71
11-Aug-2005,3.43,3.74
12-Aug-2005,3.44,3.72
15-Aug-2005,3.47,3.75
16-Aug-2005,3.46,3.74
17-Aug-2005,3.44,3.75
18-Aug-2005,3.42,3.76
19-Aug-2005,3.44,3.77
22-Aug-2005,3.46,3.79
23-Aug-2005,3.46,3.79
24-Aug-2005,3.45,3.79
25-Aug-2005,3.46,3.81
26-Aug-2005,3.47,3.8
29-Aug-2005,3.47,3.79
30-Aug-2005,3.46,3.82
31-Aug-2005,3.44,3.8
01-Sep-2005,3.4,3.8
02-Sep-2005,3.38,3.68
05-Sep-2005,3.38,3.68
06-Sep-2005,3.45,3.73
07-Sep-2005,3.41,3.7
08-Sep-2005,3.4,3.78
09-Sep-2005,3.41,3.79
12-Sep-2005,3.44,3.8
13-Sep-2005,3.4,3.81
14-Sep-2005,3.35,3.81
15-Sep-2005,3.37,3.83
16-Sep-2005,3.42,3.83
19-Sep-2005,3.51,3.85
20-Sep-2005,3.54,3.86
21-Sep-2005,3.34,3.9
22-Sep-2005,3.39,3.9
23-Sep-2005,3.4,3.91
26-Sep-2005,3.46,3.94
27-Sep-2005,3.42,3.95
28-Sep-2005,3.39,3.96
29-Sep-2005,3.46,4
30-Sep-2005,3.47,4
03-Oct-2005,3.54,4.01
04-Oct-2005,3.55,4.03
05-Oct-2005,3.5,4.04
06-Oct-2005,3.52,4.05
07-Oct-2005,3.54,4.04
10-Oct-2005,3.54,4.04
11-Oct-2005,3.65,4.07
12-Oct-2005,3.62,4.08
13-Oct-2005,3.66,4.1
14-Oct-2005,3.69,4.1
17-Oct-2005,3.78,4.11
18-Oct-2005,3.77,4.11
19-Oct-2005,3.77,4.12
20-Oct-2005,3.76,4.18
21-Oct-2005,3.77,4.19
24-Oct-2005,3.84,4.19
25-Oct-2005,3.84,4.2
26-Oct-2005,3.81,4.2
27-Oct-2005,3.79,4.24
28-Oct-2005,3.83,4.24
31-Oct-2005,3.89,4.25
01-Nov-2005,3.87,4.25
02-Nov-2005,3.85,4.28
03-Nov-2005,3.85,4.27
04-Nov-2005,3.88,4.27
07-Nov-2005,3.87,4.28
08-Nov-2005,3.87,4.28
09-Nov-2005,3.9,4.31
10-Nov-2005,3.88,4.31
11-Nov-2005,3.88,4.31
14-Nov-2005,3.93,4.33
15-Nov-2005,3.92,4.34
16-Nov-2005,3.91,4.35
17-Nov-2005,3.92,4.36
18-Nov-2005,3.91,4.36
21-Nov-2005,3.91,4.36
22-Nov-2005,3.84,4.38
23-Nov-2005,3.86,4.38
24-Nov-2005,3.86,4.38
25-Nov-2005,3.86,4.39
28-Nov-2005,3.89,4.39
29-Nov-2005,3.89,4.4
30-Nov-2005,3.86,4.41
01-Dec-2005,3.88,4.41
02-Dec-2005,3.9,4.44
05-Dec-2005,3.95,4.42
06-Dec-2005,3.95,4.43
07-Dec-2005,3.94,4.44
08-Dec-2005,3.85,4.47
09-Dec-2005,3.85,4.46
12-Dec-2005,3.83,4.47
13-Dec-2005,3.83,4.47
14-Dec-2005,3.81,4.47
15-Dec-2005,3.84,4.47
16-Dec-2005,3.84,4.48
19-Dec-2005,3.89,4.48
20-Dec-2005,3.88,4.48
21-Dec-2005,3.9,4.48
22-Dec-2005,3.89,4.5
23-Dec-2005,3.9,4.5
26-Dec-2005,3.9,4.5
27-Dec-2005,3.9,4.5
28-Dec-2005,3.87,4.5
29-Dec-2005,3.92,4.5
30-Dec-2005,3.99,4.52
02-Jan-2006,3.99,4.52
03-Jan-2006,4.07,4.53
04-Jan-2006,4.09,4.53
05-Jan-2006,4.1,4.54
06-Jan-2006,4.12,4.54
09-Jan-2006,4.14,4.55
10-Jan-2006,4.19,4.56
11-Jan-2006,4.2,4.56
12-Jan-2006,4.22,4.58
13-Jan-2006,4.23,4.58
16-Jan-2006,4.23,4.58
17-Jan-2006,4.28,4.59
18-Jan-2006,4.25,4.6
19-Jan-2006,4.25,4.6
20-Jan-2006,4.25,4.61
23-Jan-2006,4.28,4.61
24-Jan-2006,4.3,4.62
25-Jan-2006,4.32,4.62
26-Jan-2006,4.34,4.65
27-Jan-2006,4.34,4.65
30-Jan-2006,4.38,4.67
31-Jan-2006,4.37,4.67
01-Feb-2006,4.37,4.68
02-Feb-2006,4.37,4.69
03-Feb-2006,4.37,4.7
06-Feb-2006,4.38,4.7
07-Feb-2006,4.39,4.71
08-Feb-2006,4.4,4.71
09-Feb-2006,4.41,4.73
10-Feb-2006,4.42,4.72
13-Feb-2006,4.45,4.74
14-Feb-2006,4.45,4.75
15-Feb-2006,4.44,4.75
16-Feb-2006,4.44,4.77
17-Feb-2006,4.43,4.75
20-Feb-2006,4.43,4.75
21-Feb-2006,4.46,4.77
22-Feb-2006,4.46,4.77
23-Feb-2006,4.48,4.79
24-Feb-2006,4.49,4.8
27-Feb-2006,4.51,4.81
28-Feb-2006,4.51,4.82
01-Mar-2006,4.49,4.82
02-Mar-2006,4.5,4.83
03-Mar-2006,4.5,4.85
06-Mar-2006,4.49,4.85
07-Mar-2006,4.49,4.86
08-Mar-2006,4.47,4.85
09-Mar-2006,4.48,4.87
10-Mar-2006,4.5,4.9
13-Mar-2006,4.5,4.9
14-Mar-2006,4.48,4.9
15-Mar-2006,4.51,4.9
16-Mar-2006,4.5,4.92
17-Mar-2006,4.52,4.92
20-Mar-2006,4.55,4.92
21-Mar-2006,4.57,4.92
22-Mar-2006,4.57,4.95
23-Mar-2006,4.55,4.95
24-Mar-2006,4.54,4.96
27-Mar-2006,4.51,4.96
28-Mar-2006,4.53,4.96
29-Mar-2006,4.51,4.97
30-Mar-2006,4.5,4.98
31-Mar-2006,4.52,4.99
03-Apr-2006,4.55,4.98
04-Apr-2006,4.56,5
05-Apr-2006,4.55,5.01
06-Apr-2006,4.56,5
07-Apr-2006,4.57,5
10-Apr-2006,4.58,5.02
11-Apr-2006,4.58,5.05
12-Apr-2006,4.58,5.06
13-Apr-2006,4.58,5.07
14-Apr-2006,4.58,5.07
17-Apr-2006,4.61,5.07
18-Apr-2006,4.61,5.07
19-Apr-2006,4.61,5.07
20-Apr-2006,4.61,5.08
21-Apr-2006,4.63,5.09
24-Apr-2006,4.64,5.09
25-Apr-2006,4.67,5.1
26-Apr-2006,4.67,5.12
27-Apr-2006,4.66,5.14
28-Apr-2006,4.65,5.13
01-May-2006,4.7,5.12
02-May-2006,4.69,5.14
03-May-2006,4.7,5.14
04-May-2006,4.68,5.14
05-May-2006,4.7,5.14
08-May-2006,4.75,5.15
09-May-2006,4.76,5.16
10-May-2006,4.76,5.16
11-May-2006,4.7,5.16
12-May-2006,4.72,5.16
15-May-2006,4.74,5.17
16-May-2006,4.71,5.17
17-May-2006,4.71,5.17
18-May-2006,4.71,5.18
19-May-2006,4.7,5.19
22-May-2006,4.71,5.2
23-May-2006,4.72,5.21
24-May-2006,4.7,5.21
25-May-2006,4.7,5.22
26-May-2006,4.72,5.22
29-May-2006,4.72,5.22
30-May-2006,4.72,5.23
31-May-2006,4.74,5.23
01-Jun-2006,4.71,5.26
02-Jun-2006,4.69,5.26
05-Jun-2006,4.73,5.23
06-Jun-2006,4.74,5.26
07-Jun-2006,4.74,5.28
08-Jun-2006,4.74,5.29
09-Jun-2006,4.75,5.3
12-Jun-2006,4.81,5.31
13-Jun-2006,4.77,5.32
14-Jun-2006,4.77,5.35
15-Jun-2006,4.72,5.39
16-Jun-2006,4.75,5.41
19-Jun-2006,4.81,5.42
20-Jun-2006,4.8,5.43
21-Jun-2006,4.79,5.43
22-Jun-2006,4.79,5.45
23-Jun-2006,4.84,5.47
26-Jun-2006,4.91,5.47
27-Jun-2006,4.92,5.5
28-Jun-2006,4.88,5.48
29-Jun-2006,4.88,5.49
30-Jun-2006,4.87,5.48
03-Jul-2006,4.96,5.47
04-Jul-2006,4.96,5.47
05-Jul-2006,4.88,5.48
06-Jul-2006,4.87,5.5
07-Jul-2006,4.89,5.5
10-Jul-2006,4.93,5.5
11-Jul-2006,4.92,5.5
12-Jul-2006,4.93,5.5
13-Jul-2006,4.92,5.5
14-Jul-2006,4.93,5.49
17-Jul-2006,4.98,5.49
18-Jul-2006,5,5.49
19-Jul-2006,4.98,5.51
20-Jul-2006,4.95,5.51
21-Jul-2006,4.96,5.48
24-Jul-2006,4.97,5.48
25-Jul-2006,5,5.48
26-Jul-2006,4.98,5.49
27-Jul-2006,4.97,5.49
28-Jul-2006,4.94,5.47
31-Jul-2006,4.97,5.45
01-Aug-2006,4.99,5.45
02-Aug-2006,4.97,5.45
03-Aug-2006,4.98,5.47
04-Aug-2006,4.96,5.41
07-Aug-2006,4.99,5.43
08-Aug-2006,4.97,5.44
09-Aug-2006,4.94,5.39
10-Aug-2006,4.92,5.36
11-Aug-2006,4.94,5.38
14-Aug-2006,4.99,5.39
15-Aug-2006,4.97,5.42
16-Aug-2006,4.94,5.41
17-Aug-2006,4.96,5.39
18-Aug-2006,4.97,5.39
21-Aug-2006,4.98,5.39
22-Aug-2006,4.97,5.39
23-Aug-2006,4.96,5.4
24-Aug-2006,4.96,5.4
25-Aug-2006,4.98,5.4
28-Aug-2006,4.97,5.39
29-Aug-2006,4.94,5.4
30-Aug-2006,4.92,5.39
31-Aug-2006,4.92,5.39
01-Sep-2006,4.89,5.39
04-Sep-2006,4.89,5.39
05-Sep-2006,4.87,5.39
06-Sep-2006,4.84,5.39
07-Sep-2006,4.84,5.39
08-Sep-2006,4.8,5.39
11-Sep-2006,4.81,5.39
12-Sep-2006,4.78,5.39
13-Sep-2006,4.79,5.36
14-Sep-2006,4.82,5.37
15-Sep-2006,4.83,5.36
18-Sep-2006,4.82,5.39
19-Sep-2006,4.82,5.39
20-Sep-2006,4.81,5.38
21-Sep-2006,4.79,5.38
22-Sep-2006,4.8,5.36
25-Sep-2006,4.76,5.36
26-Sep-2006,4.76,5.36
27-Sep-2006,4.76,5.36
28-Sep-2006,4.75,5.36
29-Sep-2006,4.77,5.36
02-Oct-2006,4.76,5.36
03-Oct-2006,4.78,5.36
04-Oct-2006,4.8,5.36
05-Oct-2006,4.81,5.36
06-Oct-2006,4.82,5.36
09-Oct-2006,4.82,5.36
10-Oct-2006,4.87,5.36
11-Oct-2006,4.89,5.36
12-Oct-2006,4.93,5.36
13-Oct-2006,4.92,5.36
16-Oct-2006,4.96,5.36
17-Oct-2006,4.96,5.36
18-Oct-2006,4.96,5.36
19-Oct-2006,4.97,5.36
20-Oct-2006,4.96,5.34
23-Oct-2006,4.99,5.37
24-Oct-2006,5,5.38
25-Oct-2006,4.99,5.38
26-Oct-2006,4.99,5.37
27-Oct-2006,4.98,5.37
30-Oct-2006,4.97,5.37
31-Oct-2006,4.95,5.37
01-Nov-2006,4.94,5.37
02-Nov-2006,4.94,5.37
03-Nov-2006,4.96,5.37
06-Nov-2006,4.96,5.36
07-Nov-2006,4.95,5.37
08-Nov-2006,4.97,5.37
09-Nov-2006,4.96,5.34
10-Nov-2006,4.97,5.35
13-Nov-2006,4.96,5.37
14-Nov-2006,4.96,5.37
15-Nov-2006,4.96,5.37
16-Nov-2006,4.96,5.37
17-Nov-2006,4.96,5.37
20-Nov-2006,4.95,5.37
21-Nov-2006,4.94,5.37
22-Nov-2006,4.92,5.34
23-Nov-2006,4.92,5.34
24-Nov-2006,4.91,5.37
27-Nov-2006,4.92,5.37
28-Nov-2006,4.91,5.36
29-Nov-2006,4.91,5.36
30-Nov-2006,4.9,5.36
01-Dec-2006,4.9,5.35
04-Dec-2006,4.88,5.35
05-Dec-2006,4.86,5.35
06-Dec-2006,4.86,5.35
07-Dec-2006,4.85,5.35
08-Dec-2006,4.84,5.35
11-Dec-2006,4.81,5.35
12-Dec-2006,4.81,5.35
13-Dec-2006,4.82,5.34
14-Dec-2006,4.83,5.36
15-Dec-2006,4.79,5.35
18-Dec-2006,4.84,5.35
19-Dec-2006,4.84,5.36
20-Dec-2006,4.84,5.36
21-Dec-2006,4.84,5.36
22-Dec-2006,4.86,5.34
25-Dec-2006,4.86,5.34
26-Dec-2006,4.87,5.34
27-Dec-2006,4.85,5.36
28-Dec-2006,4.87,5.36
29-Dec-2006,4.89,5.36
01-Jan-2007,4.89,5.36
02-Jan-2007,4.94,5.36
03-Jan-2007,4.92,5.35
04-Jan-2007,4.91,5.35
05-Jan-2007,4.92,5.35
08-Jan-2007,4.95,5.35
09-Jan-2007,4.95,5.35
10-Jan-2007,4.96,5.35
11-Jan-2007,4.98,5.35
12-Jan-2007,4.96,5.35
15-Jan-2007,4.96,5.35
16-Jan-2007,4.98,5.35
17-Jan-2007,4.99,5.34
18-Jan-2007,4.99,5.36
19-Jan-2007,5.01,5.36
22-Jan-2007,5,5.36
23-Jan-2007,5.01,5.33
24-Jan-2007,5,5.36
25-Jan-2007,5.01,5.36
26-Jan-2007,5,5.36
29-Jan-2007,5.01,5.36
30-Jan-2007,5,5.36
31-Jan-2007,4.99,5.36
01-Feb-2007,5,5.33
02-Feb-2007,5.01,5.36
05-Feb-2007,5.02,5.36
06-Feb-2007,5.01,5.36
07-Feb-2007,5.02,5.36
08-Feb-2007,5.03,5.36
09-Feb-2007,5.02,5.36
12-Feb-2007,5.04,5.36
13-Feb-2007,5.03,5.36
14-Feb-2007,5.02,5.36
15-Feb-2007,5.03,5.35
16-Feb-2007,5.04,5.35
19-Feb-2007,5.04,5.35
20-Feb-2007,5.05,5.35
21-Feb-2007,5.04,5.35
22-Feb-2007,5.05,5.35
23-Feb-2007,5.05,5.35
26-Feb-2007,5.05,5.35
27-Feb-2007,4.99,5.34
28-Feb-2007,5.01,5.34
01-Mar-2007,5,5.34
02-Mar-2007,4.98,5.34
05-Mar-2007,4.97,5.33
06-Mar-2007,4.99,5.34
07-Mar-2007,4.97,5.34
08-Mar-2007,4.95,5.33
09-Mar-2007,4.96,5.34
12-Mar-2007,4.96,5.35
13-Mar-2007,4.94,5.34
14-Mar-2007,4.92,5.34
15-Mar-2007,4.91,5.34
16-Mar-2007,4.9,5.34
19-Mar-2007,4.93,5.34
20-Mar-2007,4.92,5.34
21-Mar-2007,4.91,5.33
22-Mar-2007,4.92,5.33
23-Mar-2007,4.94,5.33
26-Mar-2007,4.93,5.34
27-Mar-2007,4.93,5.34
28-Mar-2007,4.92,5.34
29-Mar-2007,4.91,5.34
30-Mar-2007,4.9,5.34
02-Apr-2007,4.91,5.34
03-Apr-2007,4.91,5.34
04-Apr-2007,4.92,5.34
05-Apr-2007,4.9,5.34
06-Apr-2007,4.91,5.32
09-Apr-2007,4.89,5.31
10-Apr-2007,4.89,5.32
11-Apr-2007,4.9,5.32
12-Apr-2007,4.89,5.33
13-Apr-2007,4.88,5.33
16-Apr-2007,4.88,5.32
17-Apr-2007,4.87,5.33
18-Apr-2007,4.86,5.32
19-Apr-2007,4.85,5.35
20-Apr-2007,4.85,5.35
23-Apr-2007,4.85,5.35
24-Apr-2007,4.84,5.35
25-Apr-2007,4.83,5.35
26-Apr-2007,4.82,5.35
27-Apr-2007,4.81,5.35
30-Apr-2007,4.79,5.35
01-May-2007,4.76,5.35
02-May-2007,4.77,5.35
03-May-2007,4.76,5.35
04-May-2007,4.76,5.34
07-May-2007,4.77,5.32
08-May-2007,4.76,5.35
09-May-2007,4.74,5.35
10-May-2007,4.73,5.32
11-May-2007,4.73,5.32
14-May-2007,4.73,5.32
15-May-2007,4.7,5.35
16-May-2007,4.62,5.35
17-May-2007,4.68,5.35
18-May-2007,4.7,5.35
21-May-2007,4.76,5.35
22-May-2007,4.79,5.35
23-May-2007,4.77,5.35
24-May-2007,4.77,5.35
25-May-2007,4.75,5.35
28-May-2007,4.75,5.35
29-May-2007,4.76,5.35
30-May-2007,4.71,5.35
31-May-2007,4.6,5.35
01-Jun-2007,4.66,5.35
04-Jun-2007,4.68,5.36
05-Jun-2007,4.7,5.33
06-Jun-2007,4.67,5.36
07-Jun-2007,4.67,5.36
08-Jun-2007,4.64,5.36
11-Jun-2007,4.6,5.33
12-Jun-2007,4.59,5.36
13-Jun-2007,4.53,5.36
14-Jun-2007,4.52,5.36
15-Jun-2007,4.43,5.36
18-Jun-2007,4.51,5.36
19-Jun-2007,4.52,5.36
20-Jun-2007,4.61,5.36
21-Jun-2007,4.57,5.36
22-Jun-2007,4.59,5.34
25-Jun-2007,4.69,5.36
26-Jun-2007,4.69,5.34
27-Jun-2007,4.64,5.34
28-Jun-2007,4.64,5.36
29-Jun-2007,4.68,5.34
02-Jul-2007,4.81,5.36
03-Jul-2007,4.81,5.36
04-Jul-2007,4.81,5.36
05-Jul-2007,4.81,5.36
06-Jul-2007,4.81,5.36
09-Jul-2007,4.83,5.34
10-Jul-2007,4.81,5.34
11-Jul-2007,4.81,5.34
12-Jul-2007,4.83,5.34
13-Jul-2007,4.83,5.34
16-Jul-2007,4.84,5.36
17-Jul-2007,4.82,5.36
18-Jul-2007,4.82,5.36
19-Jul-2007,4.84,5.36
20-Jul-2007,4.83,5.36
23-Jul-2007,4.88,5.34
24-Jul-2007,4.88,5.34
25-Jul-2007,4.85,5.34
26-Jul-2007,4.78,5.35
27-Jul-2007,4.72,5.34
30-Jul-2007,4.82,5.34
31-Jul-2007,4.82,5.35
01-Aug-2007,4.75,5.35
02-Aug-2007,4.75,5.35
03-Aug-2007,4.72,5.34
06-Aug-2007,4.74,5.35
07-Aug-2007,4.8,5.36
08-Aug-2007,4.81,5.41
09-Aug-2007,4.67,5.45
10-Aug-2007,4.44,5.6
13-Aug-2007,4.61,5.56
14-Aug-2007,4.51,5.55
15-Aug-2007,4.1,5.53
16-Aug-2007,3.69,5.52
17-Aug-2007,3.65,5.52
20-Aug-2007,3.08,5.55
21-Aug-2007,3.51,5.53
22-Aug-2007,3.58,5.53
23-Aug-2007,3.79,5.53
24-Aug-2007,4.13,5.57
27-Aug-2007,4.5,5.57
28-Aug-2007,4.28,5.57
29-Aug-2007,3.88,5.65
30-Aug-2007,3.74,5.68
31-Aug-2007,3.91,5.78
03-Sep-2007,3.91,5.78
04-Sep-2007,4.35,5.85
05-Sep-2007,4.24,5.85
06-Sep-2007,4.18,5.85
07-Sep-2007,3.96,5.85
10-Sep-2007,3.86,5.85
11-Sep-2007,4,5.85
12-Sep-2007,3.93,5.8
13-Sep-2007,3.97,5.75
14-Sep-2007,3.9,5.65
17-Sep-2007,4.05,5.6
18-Sep-2007,3.91,5.2
19-Sep-2007,3.83,5.22
20-Sep-2007,3.69,5.25
21-Sep-2007,3.64,5.25
24-Sep-2007,3.76,5.25
25-Sep-2007,3.7,5.3
26-Sep-2007,3.64,5.23
27-Sep-2007,3.62,5.25
28-Sep-2007,3.72,5.25
01-Oct-2007,3.83,5.3
02-Oct-2007,3.86,5.25
03-Oct-2007,3.86,5.3
04-Oct-2007,3.85,5.25
05-Oct-2007,3.89,5.3
08-Oct-2007,3.89,5.3
09-Oct-2007,3.96,5.25
10-Oct-2007,3.95,5.25
11-Oct-2007,4.01,5.25
12-Oct-2007,4.09,5.25
15-Oct-2007,4.19,5.23
16-Oct-2007,4.14,5.21
17-Oct-2007,3.91,5.25
