Time,TB3m,TB10y
28-Apr-2011,0.04,3.34
29-Apr-2011,0.04,3.32
02-May-2011,0.05,3.31
03-May-2011,0.03,3.28
04-May-2011,0.03,3.25
05-May-2011,0.02,3.18
06-May-2011,0.02,3.19
09-May-2011,0.03,3.17
10-May-2011,0.03,3.23
11-May-2011,0.03,3.19
12-May-2011,0.02,3.22
13-May-2011,0.03,3.18
16-May-2011,0.04,3.15
17-May-2011,0.04,3.12
18-May-2011,0.05,3.18
19-May-2011,0.05,3.17
20-May-2011,0.05,3.15
23-May-2011,0.06,3.13
24-May-2011,0.06,3.12
25-May-2011,0.06,3.13
26-May-2011,0.05,3.07
27-May-2011,0.05,3.07
30-May-2011,0.05,3.07
31-May-2011,0.06,3.05
01-Jun-2011,0.05,2.96
02-Jun-2011,0.04,3.04
03-Jun-2011,0.04,2.99
06-Jun-2011,0.05,3.01
07-Jun-2011,0.05,3.01
08-Jun-2011,0.04,2.98
09-Jun-2011,0.05,3.01
10-Jun-2011,0.05,2.99
13-Jun-2011,0.05,3
14-Jun-2011,0.05,3.11
15-Jun-2011,0.05,2.98
16-Jun-2011,0.05,2.93
17-Jun-2011,0.04,2.94
20-Jun-2011,0.03,2.97
21-Jun-2011,0.03,2.99
22-Jun-2011,0.02,3.01
23-Jun-2011,0.01,2.93
24-Jun-2011,0.02,2.88
27-Jun-2011,0.02,2.95
28-Jun-2011,0.03,3.05
29-Jun-2011,0.02,3.14
30-Jun-2011,0.03,3.18
01-Jul-2011,0.02,3.22
04-Jul-2011,0.02,3.22
05-Jul-2011,0.02,3.16
06-Jul-2011,0.01,3.12
07-Jul-2011,0.03,3.17
08-Jul-2011,0.03,3.03
11-Jul-2011,0.03,2.94
12-Jul-2011,0.03,2.92
13-Jul-2011,0.01,2.92
14-Jul-2011,0.01,2.98
15-Jul-2011,0.02,2.94
18-Jul-2011,0.02,2.94
19-Jul-2011,0.03,2.91
20-Jul-2011,0.02,2.96
21-Jul-2011,0.05,3.03
22-Jul-2011,0.05,2.99
25-Jul-2011,0.05,3.03
26-Jul-2011,0.07,2.99
27-Jul-2011,0.08,3.01
28-Jul-2011,0.07,2.98
29-Jul-2011,0.1,2.82
01-Aug-2011,0.1,2.77
02-Aug-2011,0.06,2.66
03-Aug-2011,0.02,2.64
04-Aug-2011,0.02,2.47
05-Aug-2011,0.01,2.58
08-Aug-2011,0.05,2.4
09-Aug-2011,0.03,2.2
10-Aug-2011,0.02,2.17
11-Aug-2011,0.03,2.34
12-Aug-2011,0.02,2.24
15-Aug-2011,0.02,2.29
16-Aug-2011,0.03,2.23
17-Aug-2011,0.01,2.17
18-Aug-2011,0.01,2.08
19-Aug-2011,0.02,2.07
22-Aug-2011,0.01,2.1
23-Aug-2011,0.01,2.15
24-Aug-2011,0.02,2.29
25-Aug-2011,0.01,2.23
26-Aug-2011,0.01,2.19
29-Aug-2011,0.02,2.28
30-Aug-2011,0.01,2.19
31-Aug-2011,0.02,2.23
01-Sep-2011,0.02,2.15
02-Sep-2011,0.02,2.02
05-Sep-2011,0.02,2.02
06-Sep-2011,0.02,1.98
07-Sep-2011,0.02,2.05
08-Sep-2011,0.02,2
09-Sep-2011,0.01,1.93
12-Sep-2011,0.01,1.94
13-Sep-2011,0.01,2
14-Sep-2011,0.01,2.03
15-Sep-2011,0.01,2.09
16-Sep-2011,0.01,2.08
19-Sep-2011,0.01,1.97
20-Sep-2011,0.01,1.95
21-Sep-2011,0.01,1.88
22-Sep-2011,0,1.72
23-Sep-2011,0.01,1.84
26-Sep-2011,0.02,1.91
27-Sep-2011,0.01,2
28-Sep-2011,0.02,2.03
29-Sep-2011,0.02,1.99
30-Sep-2011,0.02,1.92
03-Oct-2011,0.02,1.8
04-Oct-2011,0.01,1.81
05-Oct-2011,0,1.92
06-Oct-2011,0.01,2.01
07-Oct-2011,0.01,2.1
10-Oct-2011,0.01,2.1
11-Oct-2011,0.02,2.18
12-Oct-2011,0.02,2.24
13-Oct-2011,0.02,2.19
14-Oct-2011,0.02,2.26
17-Oct-2011,0.04,2.18
18-Oct-2011,0.04,2.19
19-Oct-2011,0.03,2.18
20-Oct-2011,0.03,2.2
21-Oct-2011,0.02,2.23
24-Oct-2011,0.02,2.25
25-Oct-2011,0.01,2.14
26-Oct-2011,0.02,2.23
27-Oct-2011,0.02,2.42
28-Oct-2011,0.01,2.34
31-Oct-2011,0.01,2.17
01-Nov-2011,0.01,2.01
02-Nov-2011,0.01,2.03
03-Nov-2011,0.01,2.09
04-Nov-2011,0.01,2.06
07-Nov-2011,0.01,2.04
08-Nov-2011,0.01,2.1
09-Nov-2011,0.01,2
10-Nov-2011,0.01,2.04
11-Nov-2011,0.01,2.04
14-Nov-2011,0.01,2.04
15-Nov-2011,0.01,2.06
16-Nov-2011,0.01,2.01
17-Nov-2011,0.02,1.96
18-Nov-2011,0.01,2.01
21-Nov-2011,0.02,1.97
22-Nov-2011,0.02,1.94
23-Nov-2011,0.02,1.89
24-Nov-2011,0.02,1.89
25-Nov-2011,0.02,1.97
28-Nov-2011,0.03,1.97
29-Nov-2011,0.02,2
30-Nov-2011,0.01,2.08
01-Dec-2011,0.01,2.11
02-Dec-2011,0.02,2.05
05-Dec-2011,0.01,2.04
06-Dec-2011,0.01,2.08
07-Dec-2011,0.02,2.02
08-Dec-2011,0.01,1.99
09-Dec-2011,0.01,2.07
12-Dec-2011,0.01,2.03
13-Dec-2011,0.01,1.96
14-Dec-2011,0.01,1.92
15-Dec-2011,0,1.92
16-Dec-2011,0,1.86
19-Dec-2011,0.01,1.82
20-Dec-2011,0.01,1.94
21-Dec-2011,0.01,1.98
22-Dec-2011,0.01,1.97
23-Dec-2011,0.01,2.03
26-Dec-2011,0.01,2.03
27-Dec-2011,0.02,2.02
28-Dec-2011,0.01,1.93
29-Dec-2011,0.02,1.91
30-Dec-2011,0.02,1.89
02-Jan-2012,0.02,1.89
03-Jan-2012,0.02,1.97
04-Jan-2012,0.02,2
05-Jan-2012,0.02,2.02
06-Jan-2012,0.02,1.98
09-Jan-2012,0.01,1.98
10-Jan-2012,0.02,2
11-Jan-2012,0.02,1.93
12-Jan-2012,0.03,1.94
13-Jan-2012,0.03,1.89
16-Jan-2012,0.03,1.89
17-Jan-2012,0.03,1.87
18-Jan-2012,0.03,1.92
19-Jan-2012,0.05,2.01
20-Jan-2012,0.05,2.05
23-Jan-2012,0.04,2.09
24-Jan-2012,0.04,2.08
25-Jan-2012,0.04,2.01
26-Jan-2012,0.05,1.96
27-Jan-2012,0.06,1.93
30-Jan-2012,0.05,1.87
31-Jan-2012,0.06,1.83
01-Feb-2012,0.06,1.87
02-Feb-2012,0.08,1.86
03-Feb-2012,0.08,1.97
06-Feb-2012,0.08,1.93
07-Feb-2012,0.08,2
08-Feb-2012,0.09,2.01
09-Feb-2012,0.09,2.04
10-Feb-2012,0.09,1.96
13-Feb-2012,0.11,1.99
14-Feb-2012,0.12,1.92
15-Feb-2012,0.11,1.93
16-Feb-2012,0.1,1.99
17-Feb-2012,0.09,2.01
20-Feb-2012,0.09,2.01
21-Feb-2012,0.08,2.05
22-Feb-2012,0.09,2.01
23-Feb-2012,0.09,1.99
24-Feb-2012,0.1,1.98
27-Feb-2012,0.12,1.92
28-Feb-2012,0.1,1.94
29-Feb-2012,0.08,1.98
01-Mar-2012,0.08,2.03
02-Mar-2012,0.07,1.99
05-Mar-2012,0.08,2
06-Mar-2012,0.08,1.96
07-Mar-2012,0.08,1.98
08-Mar-2012,0.08,2.03
09-Mar-2012,0.09,2.04
12-Mar-2012,0.09,2.04
13-Mar-2012,0.08,2.14
14-Mar-2012,0.09,2.29
15-Mar-2012,0.08,2.29
16-Mar-2012,0.09,2.31
19-Mar-2012,0.1,2.39
20-Mar-2012,0.1,2.38
21-Mar-2012,0.09,2.31
22-Mar-2012,0.08,2.29
23-Mar-2012,0.08,2.25
26-Mar-2012,0.09,2.26
27-Mar-2012,0.09,2.2
28-Mar-2012,0.09,2.21
29-Mar-2012,0.07,2.18
30-Mar-2012,0.07,2.23
02-Apr-2012,0.08,2.22
03-Apr-2012,0.08,2.3
04-Apr-2012,0.08,2.25
05-Apr-2012,0.08,2.19
06-Apr-2012,0.07,2.07
09-Apr-2012,0.09,2.06
10-Apr-2012,0.09,2.01
11-Apr-2012,0.09,2.05
12-Apr-2012,0.09,2.08
13-Apr-2012,0.09,2.02
16-Apr-2012,0.08,2
17-Apr-2012,0.08,2.03
18-Apr-2012,0.07,2
19-Apr-2012,0.07,1.98
20-Apr-2012,0.08,1.99
23-Apr-2012,0.08,1.96
24-Apr-2012,0.09,2
25-Apr-2012,0.09,2.01
26-Apr-2012,0.09,1.98
27-Apr-2012,0.09,1.96
30-Apr-2012,0.1,1.95
01-May-2012,0.09,1.98
02-May-2012,0.08,1.96
03-May-2012,0.09,1.96
04-May-2012,0.07,1.91
07-May-2012,0.1,1.92
08-May-2012,0.09,1.88
09-May-2012,0.09,1.87
10-May-2012,0.1,1.89
11-May-2012,0.1,1.84
14-May-2012,0.1,1.78
15-May-2012,0.09,1.76
16-May-2012,0.1,1.76
17-May-2012,0.1,1.7
18-May-2012,0.08,1.71
21-May-2012,0.09,1.75
22-May-2012,0.09,1.79
23-May-2012,0.09,1.73
24-May-2012,0.1,1.77
25-May-2012,0.09,1.75
28-May-2012,0.09,1.75
29-May-2012,0.09,1.74
30-May-2012,0.07,1.63
31-May-2012,0.07,1.59
01-Jun-2012,0.07,1.47
04-Jun-2012,0.08,1.53
05-Jun-2012,0.08,1.57
06-Jun-2012,0.09,1.66
07-Jun-2012,0.09,1.66
08-Jun-2012,0.09,1.65
11-Jun-2012,0.09,1.6
12-Jun-2012,0.1,1.67
13-Jun-2012,0.1,1.61
14-Jun-2012,0.11,1.64
15-Jun-2012,0.09,1.6
18-Jun-2012,0.1,1.59
19-Jun-2012,0.09,1.64
20-Jun-2012,0.09,1.65
21-Jun-2012,0.09,1.63
22-Jun-2012,0.09,1.69
25-Jun-2012,0.1,1.63
26-Jun-2012,0.1,1.66
27-Jun-2012,0.09,1.65
28-Jun-2012,0.09,1.6
29-Jun-2012,0.09,1.67
02-Jul-2012,0.1,1.61
03-Jul-2012,0.09,1.65
04-Jul-2012,0.09,1.65
05-Jul-2012,0.08,1.62
06-Jul-2012,0.08,1.57
09-Jul-2012,0.09,1.53
10-Jul-2012,0.09,1.53
11-Jul-2012,0.1,1.54
12-Jul-2012,0.1,1.5
13-Jul-2012,0.1,1.52
16-Jul-2012,0.1,1.5
17-Jul-2012,0.1,1.53
18-Jul-2012,0.09,1.52
19-Jul-2012,0.09,1.54
20-Jul-2012,0.09,1.49
23-Jul-2012,0.1,1.47
24-Jul-2012,0.1,1.44
25-Jul-2012,0.1,1.43
26-Jul-2012,0.11,1.45
27-Jul-2012,0.11,1.58
30-Jul-2012,0.11,1.53
31-Jul-2012,0.11,1.51
01-Aug-2012,0.1,1.56
02-Aug-2012,0.09,1.51
03-Aug-2012,0.09,1.6
06-Aug-2012,0.1,1.59
07-Aug-2012,0.11,1.66
08-Aug-2012,0.11,1.68
09-Aug-2012,0.11,1.69
10-Aug-2012,0.1,1.65
13-Aug-2012,0.11,1.65
14-Aug-2012,0.11,1.73
15-Aug-2012,0.09,1.8
16-Aug-2012,0.09,1.83
17-Aug-2012,0.09,1.81
20-Aug-2012,0.11,1.82
21-Aug-2012,0.11,1.8
22-Aug-2012,0.11,1.71
23-Aug-2012,0.11,1.68
24-Aug-2012,0.1,1.68
27-Aug-2012,0.11,1.65
28-Aug-2012,0.1,1.64
29-Aug-2012,0.12,1.66
30-Aug-2012,0.1,1.63
31-Aug-2012,0.09,1.57
03-Sep-2012,0.09,1.57
04-Sep-2012,0.1,1.59
05-Sep-2012,0.11,1.6
06-Sep-2012,0.11,1.68
07-Sep-2012,0.11,1.67
10-Sep-2012,0.1,1.68
11-Sep-2012,0.1,1.7
12-Sep-2012,0.1,1.77
13-Sep-2012,0.1,1.75
14-Sep-2012,0.11,1.88
17-Sep-2012,0.11,1.85
18-Sep-2012,0.1,1.82
19-Sep-2012,0.11,1.79
20-Sep-2012,0.11,1.8
21-Sep-2012,0.11,1.77
24-Sep-2012,0.11,1.74
25-Sep-2012,0.11,1.7
26-Sep-2012,0.11,1.64
27-Sep-2012,0.09,1.66
28-Sep-2012,0.1,1.65
01-Oct-2012,0.09,1.64
02-Oct-2012,0.09,1.64
03-Oct-2012,0.09,1.64
04-Oct-2012,0.1,1.7
05-Oct-2012,0.11,1.75
08-Oct-2012,0.11,1.75
09-Oct-2012,0.1,1.74
10-Oct-2012,0.1,1.72
11-Oct-2012,0.1,1.7
12-Oct-2012,0.11,1.69
15-Oct-2012,0.11,1.7
16-Oct-2012,0.09,1.75
17-Oct-2012,0.11,1.83
18-Oct-2012,0.1,1.86
19-Oct-2012,0.1,1.79
22-Oct-2012,0.1,1.83
23-Oct-2012,0.11,1.79
24-Oct-2012,0.11,1.8
25-Oct-2012,0.11,1.86
26-Oct-2012,0.12,1.78
29-Oct-2012,0.14,1.74
30-Oct-2012,0.14,1.74
31-Oct-2012,0.11,1.72
01-Nov-2012,0.09,1.75
02-Nov-2012,0.09,1.75
05-Nov-2012,0.11,1.72
06-Nov-2012,0.1,1.78
07-Nov-2012,0.1,1.68
08-Nov-2012,0.1,1.62
09-Nov-2012,0.09,1.61
12-Nov-2012,0.09,1.61
13-Nov-2012,0.11,1.59
14-Nov-2012,0.1,1.59
15-Nov-2012,0.08,1.58
16-Nov-2012,0.06,1.58
19-Nov-2012,0.09,1.61
20-Nov-2012,0.08,1.66
21-Nov-2012,0.1,1.69
22-Nov-2012,0.1,1.69
23-Nov-2012,0.1,1.7
26-Nov-2012,0.1,1.66
27-Nov-2012,0.1,1.64
28-Nov-2012,0.1,1.63
29-Nov-2012,0.09,1.62
30-Nov-2012,0.08,1.62
03-Dec-2012,0.1,1.63
04-Dec-2012,0.1,1.62
05-Dec-2012,0.1,1.6
06-Dec-2012,0.1,1.59
07-Dec-2012,0.09,1.64
10-Dec-2012,0.09,1.63
11-Dec-2012,0.08,1.66
12-Dec-2012,0.07,1.72
13-Dec-2012,0.06,1.74
14-Dec-2012,0.04,1.72
17-Dec-2012,0.05,1.78
18-Dec-2012,0.06,1.84
19-Dec-2012,0.05,1.82
20-Dec-2012,0.06,1.81
21-Dec-2012,0.06,1.77
24-Dec-2012,0.06,1.79
25-Dec-2012,0.06,1.79
26-Dec-2012,0.09,1.77
27-Dec-2012,0.08,1.74
28-Dec-2012,0.01,1.73
31-Dec-2012,0.05,1.78
01-Jan-2013,0.05,1.78
02-Jan-2013,0.08,1.86
03-Jan-2013,0.08,1.92
04-Jan-2013,0.07,1.93
07-Jan-2013,0.07,1.92
08-Jan-2013,0.07,1.89
09-Jan-2013,0.06,1.88
10-Jan-2013,0.06,1.91
11-Jan-2013,0.07,1.89
14-Jan-2013,0.08,1.89
15-Jan-2013,0.09,1.86
16-Jan-2013,0.08,1.84
17-Jan-2013,0.07,1.89
18-Jan-2013,0.08,1.87
21-Jan-2013,0.08,1.87
22-Jan-2013,0.08,1.86
23-Jan-2013,0.08,1.86
24-Jan-2013,0.08,1.88
25-Jan-2013,0.08,1.98
28-Jan-2013,0.07,2
29-Jan-2013,0.07,2.03
30-Jan-2013,0.07,2.03
31-Jan-2013,0.07,2.02
01-Feb-2013,0.06,2.04
04-Feb-2013,0.07,2
05-Feb-2013,0.07,2.04
06-Feb-2013,0.07,2
07-Feb-2013,0.07,1.99
08-Feb-2013,0.07,1.99
11-Feb-2013,0.09,1.99
12-Feb-2013,0.09,2.02
13-Feb-2013,0.1,2.05
14-Feb-2013,0.11,2
15-Feb-2013,0.1,2.01
18-Feb-2013,0.1,2.01
19-Feb-2013,0.12,2.03
20-Feb-2013,0.12,2.02
21-Feb-2013,0.13,1.99
22-Feb-2013,0.13,1.97
25-Feb-2013,0.12,1.88
26-Feb-2013,0.14,1.88
27-Feb-2013,0.11,1.91
28-Feb-2013,0.11,1.89
01-Mar-2013,0.11,1.86
04-Mar-2013,0.11,1.88
05-Mar-2013,0.08,1.9
06-Mar-2013,0.1,1.95
07-Mar-2013,0.1,2
08-Mar-2013,0.1,2.06
11-Mar-2013,0.1,2.07
12-Mar-2013,0.1,2.03
13-Mar-2013,0.09,2.04
14-Mar-2013,0.1,2.04
15-Mar-2013,0.09,2.01
18-Mar-2013,0.07,1.96
19-Mar-2013,0.07,1.92
20-Mar-2013,0.07,1.96
21-Mar-2013,0.07,1.95
22-Mar-2013,0.07,1.93
25-Mar-2013,0.08,1.93
26-Mar-2013,0.07,1.92
27-Mar-2013,0.09,1.87
28-Mar-2013,0.07,1.87
29-Mar-2013,0.07,1.87
01-Apr-2013,0.08,1.86
02-Apr-2013,0.07,1.88
03-Apr-2013,0.06,1.83
04-Apr-2013,0.07,1.78
05-Apr-2013,0.07,1.72
08-Apr-2013,0.07,1.76
09-Apr-2013,0.06,1.78
10-Apr-2013,0.07,1.84
11-Apr-2013,0.07,1.82
12-Apr-2013,0.06,1.75
15-Apr-2013,0.06,1.72
16-Apr-2013,0.06,1.75
17-Apr-2013,0.06,1.73
18-Apr-2013,0.05,1.72
19-Apr-2013,0.05,1.73
22-Apr-2013,0.05,1.72
23-Apr-2013,0.05,1.74
24-Apr-2013,0.06,1.73
25-Apr-2013,0.05,1.74
26-Apr-2013,0.05,1.7
29-Apr-2013,0.05,1.7
30-Apr-2013,0.05,1.7
01-May-2013,0.06,1.66
02-May-2013,0.05,1.66
03-May-2013,0.05,1.78
06-May-2013,0.04,1.8
07-May-2013,0.04,1.82
08-May-2013,0.04,1.81
09-May-2013,0.04,1.81
10-May-2013,0.04,1.9
13-May-2013,0.05,1.92
14-May-2013,0.05,1.96
15-May-2013,0.04,1.94
16-May-2013,0.03,1.87
17-May-2013,0.04,1.95
20-May-2013,0.05,1.97
21-May-2013,0.04,1.94
22-May-2013,0.04,2.03
23-May-2013,0.05,2.02
24-May-2013,0.04,2.01
27-May-2013,0.04,2.01
28-May-2013,0.05,2.15
29-May-2013,0.05,2.13
30-May-2013,0.04,2.13
31-May-2013,0.04,2.16
03-Jun-2013,0.05,2.13
04-Jun-2013,0.04,2.14
05-Jun-2013,0.05,2.1
06-Jun-2013,0.05,2.08
07-Jun-2013,0.04,2.17
10-Jun-2013,0.05,2.22
11-Jun-2013,0.05,2.2
12-Jun-2013,0.05,2.25
13-Jun-2013,0.05,2.19
14-Jun-2013,0.05,2.14
17-Jun-2013,0.05,2.19
18-Jun-2013,0.05,2.2
19-Jun-2013,0.05,2.33
20-Jun-2013,0.05,2.41
21-Jun-2013,0.05,2.52
24-Jun-2013,0.06,2.57
25-Jun-2013,0.06,2.6
26-Jun-2013,0.06,2.55
27-Jun-2013,0.06,2.49
28-Jun-2013,0.04,2.52
01-Jul-2013,0.04,2.5
02-Jul-2013,0.03,2.48
03-Jul-2013,0.05,2.52
04-Jul-2013,0.05,2.52
05-Jul-2013,0.04,2.73
08-Jul-2013,0.05,2.65
09-Jul-2013,0.04,2.65
10-Jul-2013,0.04,2.7
11-Jul-2013,0.04,2.6
12-Jul-2013,0.04,2.61
15-Jul-2013,0.04,2.57
16-Jul-2013,0.03,2.55
17-Jul-2013,0.03,2.52
18-Jul-2013,0.03,2.56
19-Jul-2013,0.03,2.5
22-Jul-2013,0.04,2.5
23-Jul-2013,0.02,2.53
24-Jul-2013,0.03,2.61
25-Jul-2013,0.02,2.61
26-Jul-2013,0.03,2.58
29-Jul-2013,0.03,2.61
30-Jul-2013,0.04,2.63
31-Jul-2013,0.04,2.6
01-Aug-2013,0.04,2.74
02-Aug-2013,0.04,2.63
05-Aug-2013,0.05,2.67
06-Aug-2013,0.04,2.67
07-Aug-2013,0.05,2.61
08-Aug-2013,0.05,2.58
09-Aug-2013,0.05,2.57
12-Aug-2013,0.06,2.61
13-Aug-2013,0.06,2.71
14-Aug-2013,0.05,2.71
15-Aug-2013,0.05,2.77
16-Aug-2013,0.05,2.84
19-Aug-2013,0.06,2.88
20-Aug-2013,0.04,2.82
21-Aug-2013,0.04,2.87
22-Aug-2013,0.03,2.9
23-Aug-2013,0.03,2.82
26-Aug-2013,0.04,2.79
27-Aug-2013,0.05,2.72
28-Aug-2013,0.03,2.78
29-Aug-2013,0.02,2.75
30-Aug-2013,0.03,2.78
02-Sep-2013,0.03,2.78
03-Sep-2013,0.02,2.86
04-Sep-2013,0.02,2.9
05-Sep-2013,0.02,2.98
06-Sep-2013,0.02,2.94
09-Sep-2013,0.02,2.9
10-Sep-2013,0.02,2.96
11-Sep-2013,0.02,2.93
12-Sep-2013,0.01,2.92
13-Sep-2013,0.01,2.9
16-Sep-2013,0.02,2.88
17-Sep-2013,0.01,2.86
18-Sep-2013,0.01,2.69
19-Sep-2013,0.01,2.76
20-Sep-2013,0.01,2.75
23-Sep-2013,0.02,2.72
24-Sep-2013,0.02,2.67
25-Sep-2013,0.02,2.63
26-Sep-2013,0,2.66
27-Sep-2013,0.02,2.64
30-Sep-2013,0.02,2.64
01-Oct-2013,0.02,2.66
02-Oct-2013,0.02,2.63
03-Oct-2013,0.03,2.62
04-Oct-2013,0.03,2.66
07-Oct-2013,0.03,2.65
08-Oct-2013,0.05,2.66
09-Oct-2013,0.05,2.68
10-Oct-2013,0.05,2.71
11-Oct-2013,0.08,2.7
14-Oct-2013,0.08,2.7
15-Oct-2013,0.14,2.75
16-Oct-2013,0.1,2.69
17-Oct-2013,0.05,2.61
18-Oct-2013,0.04,2.6
21-Oct-2013,0.04,2.63
22-Oct-2013,0.04,2.54
23-Oct-2013,0.04,2.51
24-Oct-2013,0.03,2.53
25-Oct-2013,0.04,2.53
28-Oct-2013,0.04,2.54
29-Oct-2013,0.04,2.53
30-Oct-2013,0.04,2.55
31-Oct-2013,0.04,2.57
01-Nov-2013,0.04,2.65
04-Nov-2013,0.05,2.63
05-Nov-2013,0.05,2.69
06-Nov-2013,0.05,2.67
07-Nov-2013,0.05,2.63
08-Nov-2013,0.06,2.77
11-Nov-2013,0.06,2.77
12-Nov-2013,0.08,2.8
13-Nov-2013,0.08,2.75
14-Nov-2013,0.08,2.69
15-Nov-2013,0.08,2.71
18-Nov-2013,0.09,2.67
19-Nov-2013,0.08,2.71
20-Nov-2013,0.08,2.8
21-Nov-2013,0.07,2.79
22-Nov-2013,0.07,2.75
25-Nov-2013,0.08,2.74
26-Nov-2013,0.07,2.71
27-Nov-2013,0.07,2.74
28-Nov-2013,0.07,2.74
29-Nov-2013,0.06,2.75
02-Dec-2013,0.05,2.81
03-Dec-2013,0.06,2.79
04-Dec-2013,0.06,2.84
05-Dec-2013,0.06,2.88
06-Dec-2013,0.06,2.88
09-Dec-2013,0.07,2.86
10-Dec-2013,0.07,2.81
11-Dec-2013,0.07,2.86
12-Dec-2013,0.07,2.89
13-Dec-2013,0.07,2.88
16-Dec-2013,0.07,2.89
17-Dec-2013,0.07,2.85
18-Dec-2013,0.07,2.89
19-Dec-2013,0.06,2.94
20-Dec-2013,0.07,2.89
23-Dec-2013,0.07,2.94
24-Dec-2013,0.07,2.99
25-Dec-2013,0.07,2.99
26-Dec-2013,0.07,3
27-Dec-2013,0.07,3.02
30-Dec-2013,0.07,2.99
31-Dec-2013,0.07,3.04
01-Jan-2014,0.07,3.04
02-Jan-2014,0.07,3
03-Jan-2014,0.07,3.01
06-Jan-2014,0.05,2.98
07-Jan-2014,0.04,2.96
08-Jan-2014,0.05,3.01
09-Jan-2014,0.04,2.97
10-Jan-2014,0.05,2.88
13-Jan-2014,0.03,2.84
14-Jan-2014,0.04,2.88
15-Jan-2014,0.04,2.9
16-Jan-2014,0.04,2.86
17-Jan-2014,0.05,2.84
20-Jan-2014,0.05,2.84
21-Jan-2014,0.04,2.85
22-Jan-2014,0.04,2.87
23-Jan-2014,0.04,2.79
24-Jan-2014,0.04,2.75
27-Jan-2014,0.05,2.78
28-Jan-2014,0.05,2.77
29-Jan-2014,0.04,2.69
30-Jan-2014,0.02,2.72
31-Jan-2014,0.02,2.67
03-Feb-2014,0.05,2.61
04-Feb-2014,0.06,2.64
05-Feb-2014,0.07,2.7
06-Feb-2014,0.07,2.73
07-Feb-2014,0.08,2.71
10-Feb-2014,0.07,2.7
11-Feb-2014,0.05,2.75
12-Feb-2014,0.05,2.8
13-Feb-2014,0.03,2.73
14-Feb-2014,0.02,2.75
17-Feb-2014,0.02,2.75
18-Feb-2014,0.05,2.71
19-Feb-2014,0.06,2.73
20-Feb-2014,0.05,2.76
21-Feb-2014,0.05,2.73
24-Feb-2014,0.05,2.75
25-Feb-2014,0.05,2.7
26-Feb-2014,0.05,2.67
27-Feb-2014,0.04,2.65
28-Feb-2014,0.05,2.66
03-Mar-2014,0.05,2.6
04-Mar-2014,0.05,2.7
05-Mar-2014,0.06,2.7
06-Mar-2014,0.05,2.74
07-Mar-2014,0.06,2.8
10-Mar-2014,0.05,2.79
11-Mar-2014,0.05,2.77
12-Mar-2014,0.05,2.73
13-Mar-2014,0.05,2.66
14-Mar-2014,0.05,2.65
17-Mar-2014,0.06,2.7
18-Mar-2014,0.05,2.68
19-Mar-2014,0.06,2.78
20-Mar-2014,0.06,2.79
21-Mar-2014,0.06,2.75
24-Mar-2014,0.06,2.74
25-Mar-2014,0.05,2.75
26-Mar-2014,0.05,2.71
27-Mar-2014,0.04,2.69
28-Mar-2014,0.04,2.73
31-Mar-2014,0.05,2.73
01-Apr-2014,0.04,2.77
02-Apr-2014,0.02,2.82
03-Apr-2014,0.02,2.8
04-Apr-2014,0.03,2.74
07-Apr-2014,0.03,2.71
08-Apr-2014,0.03,2.69
09-Apr-2014,0.04,2.71
10-Apr-2014,0.04,2.65
11-Apr-2014,0.04,2.63
14-Apr-2014,0.04,2.65
15-Apr-2014,0.04,2.64
16-Apr-2014,0.04,2.65
17-Apr-2014,0.03,2.73
18-Apr-2014,0.03,2.73
21-Apr-2014,0.04,2.73
22-Apr-2014,0.03,2.73
23-Apr-2014,0.02,2.7
24-Apr-2014,0.01,2.7
25-Apr-2014,0.03,2.68
28-Apr-2014,0.03,2.7
29-Apr-2014,0.02,2.71
30-Apr-2014,0.03,2.67
01-May-2014,0.03,2.63
02-May-2014,0.02,2.6
05-May-2014,0.03,2.63
06-May-2014,0.03,2.61
07-May-2014,0.03,2.62
08-May-2014,0.03,2.61
09-May-2014,0.03,2.62
12-May-2014,0.03,2.66
13-May-2014,0.03,2.61
14-May-2014,0.03,2.54
15-May-2014,0.03,2.5
16-May-2014,0.03,2.52
19-May-2014,0.03,2.54
20-May-2014,0.03,2.52
21-May-2014,0.04,2.54
22-May-2014,0.03,2.56
23-May-2014,0.04,2.54
26-May-2014,0.04,2.54
27-May-2014,0.04,2.52
28-May-2014,0.04,2.44
29-May-2014,0.04,2.45
30-May-2014,0.04,2.48
02-Jun-2014,0.04,2.54
03-Jun-2014,0.04,2.6
04-Jun-2014,0.04,2.61
05-Jun-2014,0.04,2.59
06-Jun-2014,0.04,2.6
09-Jun-2014,0.04,2.62
10-Jun-2014,0.04,2.64
11-Jun-2014,0.04,2.65
12-Jun-2014,0.04,2.58
13-Jun-2014,0.04,2.6
16-Jun-2014,0.04,2.61
17-Jun-2014,0.04,2.66
18-Jun-2014,0.03,2.61
19-Jun-2014,0.02,2.64
20-Jun-2014,0.02,2.63
23-Jun-2014,0.03,2.63
24-Jun-2014,0.03,2.59
25-Jun-2014,0.03,2.57
26-Jun-2014,0.04,2.53
27-Jun-2014,0.03,2.54
30-Jun-2014,0.04,2.53
01-Jul-2014,0.02,2.58
02-Jul-2014,0.02,2.64
03-Jul-2014,0.01,2.65
04-Jul-2014,0.01,2.65
07-Jul-2014,0.04,2.63
08-Jul-2014,0.03,2.58
09-Jul-2014,0.03,2.57
10-Jul-2014,0.02,2.55
