Bank of England | Database,,,,
Date,"Forward exchange rate, 1 month, US$ into Sterling                          XUDLDS1","Forward exchange rate, 3 month, US$ into Sterling                          XUDLDS3","Forward exchange rate, 6 month, US$ into Sterling                          XUDLDS6","Forward exchange rate, 12 month, US$ into Sterling                          XUDLDSY"
31 Dec 84,1.1568,1.1545,1.1533,1.1547
28 Dec 84,1.1625,1.1604,1.1597,1.1617
27 Dec 84,1.1647,1.1626,1.162,1.1643
24 Dec 84,1.1754,1.1733,1.1727,1.1747
21 Dec 84,1.1704,1.1683,1.1676,1.1692
20 Dec 84,1.1694,1.1673,1.1663,1.168
19 Dec 84,1.1755,1.1735,1.1727,1.1747
18 Dec 84,1.1845,1.1822,1.1821,1.1835
17 Dec 84,1.1896,1.1883,1.1885,1.1921
14 Dec 84,1.189,1.1881,1.1886,1.1926
13 Dec 84,1.1913,1.1904,1.1908,1.1946
12 Dec 84,1.1986,1.1981,1.1986,1.2032
11 Dec 84,1.2021,1.2017,1.2028,1.2076
10 Dec 84,1.2042,1.2039,1.2053,1.2109
07 Dec 84,1.2021,1.2019,1.2034,1.2088
06 Dec 84,1.2035,1.2032,1.2043,1.2093
05 Dec 84,1.2049,1.2045,1.2052,1.2096
04 Dec 84,1.206,1.2056,1.2064,1.2109
03 Dec 84,1.1932,1.1928,1.1931,1.198
30 Nov 84,1.203,1.2026,1.2031,1.2073
29 Nov 84,1.1974,1.1967,1.1971,1.2005
28 Nov 84,1.1966,1.1962,1.1961,1.1994
27 Nov 84,1.2081,1.2078,1.2078,1.2119
26 Nov 84,1.1996,1.1989,1.1985,1.202
23 Nov 84,1.2192,1.2189,1.2188,1.2235
22 Nov 84,1.2284,1.2285,1.2299,1.2351
21 Nov 84,1.2239,1.2241,1.2254,1.2316
20 Nov 84,1.245,1.2454,1.2472,1.2547
19 Nov 84,1.248,1.2486,1.2506,1.2584
16 Nov 84,1.26,1.2605,1.2625,1.2709
15 Nov 84,1.261,1.2616,1.2644,1.2729
14 Nov 84,1.2621,1.2624,1.2643,1.2711
13 Nov 84,1.2761,1.2761,1.2775,1.2834
12 Nov 84,1.2661,1.2662,1.2673,1.273
09 Nov 84,1.2644,1.2643,1.2653,1.2712
08 Nov 84,1.2685,1.2684,1.2698,1.2762
07 Nov 84,1.2741,1.274,1.2748,1.28
06 Nov 84,1.2621,1.2623,1.2635,1.2702
05 Nov 84,1.2615,1.2617,1.2629,1.2688
02 Nov 84,1.252,1.2521,1.2535,1.2589
01 Nov 84,1.2243,1.2243,1.2253,1.2311
31 Oct 84,1.2159,1.2157,1.2166,1.2217
30 Oct 84,1.2114,1.2113,1.2125,1.2181
29 Oct 84,1.2095,1.2095,1.2114,1.2178
26 Oct 84,1.2205,1.2204,1.2224,1.2277
25 Oct 84,1.2261,1.226,1.2277,1.232
24 Oct 84,1.2207,1.2207,1.2224,1.2272
23 Oct 84,1.2085,1.2085,1.2102,1.2157
22 Oct 84,1.1985,1.1983,1.1997,1.2052
19 Oct 84,1.1923,1.192,1.1923,1.1962
18 Oct 84,1.1881,1.1881,1.1885,1.1931
17 Oct 84,1.2038,1.204,1.2061,1.2145
16 Oct 84,1.2045,1.2054,1.2081,1.2174
15 Oct 84,1.2079,1.2096,1.2136,1.2226
12 Oct 84,1.2288,1.2308,1.2349,1.2445
11 Oct 84,1.2255,1.2275,1.2314,1.2402
10 Oct 84,1.2247,1.2265,1.2304,1.2398
09 Oct 84,1.2304,1.2327,1.2368,1.2459
08 Oct 84,1.2367,1.2395,1.2442,1.2543
05 Oct 84,1.2346,1.2373,1.2413,1.251
04 Oct 84,1.243,1.2454,1.2496,1.259
03 Oct 84,1.2508,1.2532,1.2578,1.2671
02 Oct 84,1.2419,1.2442,1.2485,1.2576
01 Oct 84,1.239,1.2413,1.2451,1.2541
28 Sep 84,1.2392,1.241,1.2443,1.2532
27 Sep 84,1.2495,1.2514,1.2545,1.263
26 Sep 84,1.2317,1.2334,1.2364,1.2448
25 Sep 84,1.2372,1.239,1.242,1.2507
24 Sep 84,1.2496,1.2515,1.2549,1.264
21 Sep 84,1.2391,1.2405,1.2432,1.251
20 Sep 84,1.2227,1.2243,1.2266,1.2357
19 Sep 84,1.2394,1.2411,1.2445,1.2543
18 Sep 84,1.2294,1.2306,1.234,1.2438
17 Sep 84,1.2443,1.2462,1.2504,1.2614
14 Sep 84,1.2668,1.2691,1.2738,1.2847
13 Sep 84,1.2692,1.2719,1.2775,1.2903
12 Sep 84,1.2803,1.2831,1.2887,1.3022
11 Sep 84,1.2772,1.2796,1.2848,1.298
10 Sep 84,1.2747,1.2776,1.283,1.2965
07 Sep 84,1.2792,1.2819,1.2871,1.3006
06 Sep 84,1.2845,1.2871,1.2923,1.3058
05 Sep 84,1.2858,1.2883,1.2934,1.3072
04 Sep 84,1.2936,1.2966,1.3018,1.3149
03 Sep 84,1.3033,1.3066,1.3125,1.3258
31 Aug 84,1.3109,1.3142,1.3207,1.3338
30 Aug 84,1.312,1.3152,1.3214,1.3346
29 Aug 84,1.3152,1.3185,1.3245,1.3372
28 Aug 84,1.3117,1.3149,1.3204,1.3332
24 Aug 84,1.3093,1.3119,1.3155,1.3285
23 Aug 84,1.3121,1.3147,1.3195,1.3305
22 Aug 84,1.3097,1.3132,1.319,1.33
21 Aug 84,1.3146,1.318,1.3234,1.3358
20 Aug 84,1.3213,1.3247,1.33,1.3423
17 Aug 84,1.3248,1.3285,1.3342,1.3461
16 Aug 84,1.3287,1.3323,1.339,1.3315
15 Aug 84,1.3219,1.3256,1.3324,1.3449
14 Aug 84,1.3261,1.3302,1.3375,1.3509
13 Aug 84,1.3059,1.3092,1.3159,1.327
10 Aug 84,1.3124,1.3158,1.3222,1.3332
09 Aug 84,1.3118,1.3147,1.3208,1.3316
08 Aug 84,1.3108,1.3125,1.3169,1.3279
07 Aug 84,1.3054,1.306,1.31,1.3202
06 Aug 84,1.322,1.3226,1.3262,1.3355
03 Aug 84,1.3245,1.3247,1.3275,1.337
02 Aug 84,1.3119,1.3116,1.3133,1.321
01 Aug 84,1.3006,1.3002,1.3014,1.309
31 Jul 84,1.3104,1.3101,1.3122,1.3203
30 Jul 84,1.3075,1.3072,1.3087,1.3162
27 Jul 84,1.3101,1.3101,1.3114,1.3195
26 Jul 84,1.3296,1.3299,1.3336,1.344
25 Jul 84,1.3317,1.332,1.3358,1.3454
24 Jul 84,1.3205,1.3211,1.3252,1.3374
23 Jul 84,1.3171,1.3179,1.3226,1.3333
20 Jul 84,1.3236,1.3243,1.3294,1.3401
19 Jul 84,1.3223,1.3222,1.326,1.3368
18 Jul 84,1.3139,1.3148,1.3176,1.3274
17 Jul 84,1.3222,1.3232,1.3291,1.3422
16 Jul 84,1.3246,1.3255,1.3314,1.3447
13 Jul 84,1.3207,1.3219,1.3282,1.3417
12 Jul 84,1.3085,1.3091,1.314,1.3266
11 Jul 84,1.3093,1.3104,1.3159,1.3282
10 Jul 84,1.3081,1.3094,1.3136,1.327
09 Jul 84,1.3107,1.3132,1.3179,1.3322
06 Jul 84,1.321,1.3262,1.334,1.3515
05 Jul 84,1.3287,1.3346,1.3427,1.3609
04 Jul 84,1.3391,1.3454,1.3545,1.3731
03 Jul 84,1.3393,1.3454,1.3548,1.3735
02 Jul 84,1.3529,1.3589,1.3684,1.3872
29 Jun 84,1.3598,1.3657,1.375,1.394
28 Jun 84,1.3534,1.3591,1.3685,1.387
27 Jun 84,1.352,1.3576,1.3671,1.3859
26 Jun 84,1.357,1.3627,1.3719,1.3915
25 Jun 84,1.3555,1.3614,1.3707,1.3902
22 Jun 84,1.3671,1.3732,1.3831,1.4033
21 Jun 84,1.3681,1.3737,1.3838,1.4036
20 Jun 84,1.3711,1.3767,1.3865,1.4064
19 Jun 84,1.3791,1.3842,1.3937,1.4132
18 Jun 84,1.3784,1.3838,1.3933,1.4131
15 Jun 84,1.3808,1.3861,1.3954,1.4147
14 Jun 84,1.3886,1.394,1.4036,1.424
13 Jun 84,1.3874,1.3931,1.4032,1.4243
12 Jun 84,1.3894,1.3951,1.405,1.4257
11 Jun 84,1.398,1.4037,1.4136,1.4342
08 Jun 84,1.3965,1.4024,1.412,1.4329
07 Jun 84,1.4011,1.4069,1.4166,1.4363
06 Jun 84,1.4015,1.4066,1.4156,1.4352
05 Jun 84,1.3991,1.404,1.4127,1.432
04 Jun 84,1.4037,1.4082,1.4166,1.4359
01 Jun 84,1.3975,1.4016,1.4091,1.4277
31 May 84,1.389,1.3932,1.4006,1.4197
30 May 84,1.3875,1.3926,1.4006,1.42
29 May 84,1.3864,1.3915,1.3987,1.4174
25 May 84,1.3861,1.3912,1.3992,1.4183
24 May 84,1.378,1.3836,1.3928,1.4123
23 May 84,1.3873,1.3932,1.4023,1.4215
22 May 84,1.3922,1.398,1.4074,1.4263
21 May 84,1.3963,1.402,1.411,1.4299
18 May 84,1.3907,1.3967,1.4058,1.4244
17 May 84,1.4005,1.4066,1.416,1.4338
16 May 84,1.3951,1.4016,1.4109,1.4296
15 May 84,1.3888,1.395,1.4043,1.4232
14 May 84,1.389,1.3952,1.4046,1.4239
11 May 84,1.3876,1.3935,1.4023,1.421
10 May 84,1.3851,1.3907,1.4006,1.4189
09 May 84,1.3861,1.3914,1.3997,1.4171
08 May 84,1.3847,1.3898,1.3982,1.4145
04 May 84,1.4145,1.4192,1.4264,1.4422
03 May 84,1.4058,1.4105,1.4173,1.433
02 May 84,1.4014,1.4066,1.4144,1.4305
01 May 84,1.3987,1.4039,1.412,1.4282
30 Apr 84,1.3989,1.4041,1.4121,1.4286
27 Apr 84,1.4082,1.4134,1.4214,1.438
26 Apr 84,1.409,1.4142,1.4222,1.4387
25 Apr 84,1.4155,1.4208,1.4287,1.4453
24 Apr 84,1.4144,1.4196,1.4276,1.4444
19 Apr 84,1.4238,1.4293,1.4374,1.4544
18 Apr 84,1.421,1.4261,1.434,1.4512
17 Apr 84,1.4246,1.4296,1.4374,1.4546
16 Apr 84,1.4253,1.4305,1.4383,1.4555
13 Apr 84,1.4298,1.4347,1.4419,1.4589
12 Apr 84,1.4395,1.4444,1.4517,1.4691
11 Apr 84,1.4433,1.4483,1.4554,1.4732
10 Apr 84,1.4357,1.4404,1.4474,1.4647
09 Apr 84,1.4373,1.4421,1.4491,1.4665
06 Apr 84,1.431,1.436,1.4431,1.4607
05 Apr 84,1.4371,1.4421,1.4495,1.4675
04 Apr 84,1.4344,1.4392,1.447,1.4646
03 Apr 84,1.4306,1.4352,1.4426,1.4596
02 Apr 84,1.4415,1.4459,1.4526,1.469
30 Mar 84,1.4436,1.4481,1.455,1.4717
29 Mar 84,1.4535,1.4579,1.4649,1.4807
28 Mar 84,1.4483,1.4527,1.4598,1.4759
27 Mar 84,1.4523,1.4564,1.4635,1.4793
26 Mar 84,1.4438,1.4482,1.4558,1.4724
23 Mar 84,1.4397,1.4444,1.4521,1.4695
22 Mar 84,1.4312,1.436,1.444,1.4615
21 Mar 84,1.4337,1.4385,1.4462,1.4634
20 Mar 84,1.4408,1.4454,1.4534,1.4705
19 Mar 84,1.4439,1.4486,1.4565,1.4731
16 Mar 84,1.4502,1.4544,1.4616,1.4783
15 Mar 84,1.4586,1.4632,1.471,1.4876
14 Mar 84,1.4765,1.4811,1.4883,1.5048
13 Mar 84,1.4642,1.4684,1.4753,1.4905
12 Mar 84,1.4576,1.462,1.4689,1.485
09 Mar 84,1.4618,1.466,1.4726,1.4879
08 Mar 84,1.4686,1.4725,1.479,1.4941
07 Mar 84,1.4807,1.4843,1.4904,1.5037
06 Mar 84,1.4816,1.4852,1.4912,1.5048
05 Mar 84,1.4853,1.4885,1.4944,1.5074
02 Mar 84,1.4859,1.4893,1.4952,1.5088
01 Mar 84,1.4816,1.4849,1.4903,1.5031
29 Feb 84,1.4924,1.4956,1.5005,1.5121
28 Feb 84,1.4912,1.4944,1.4999,1.5123
27 Feb 84,1.4682,1.4708,1.4753,1.4851
24 Feb 84,1.4681,1.4706,1.475,1.4847
23 Feb 84,1.4637,1.4662,1.4705,1.4798
22 Feb 84,1.4561,1.4583,1.462,1.4708
21 Feb 84,1.4482,1.4505,1.4542,1.4628
20 Feb 84,1.4471,1.4492,1.4528,1.4608
17 Feb 84,1.4507,1.4526,1.4558,1.4627
16 Feb 84,1.448,1.4498,1.4523,1.4581
15 Feb 84,1.4364,1.438,1.4406,1.4465
14 Feb 84,1.4227,1.4244,1.427,1.4325
13 Feb 84,1.419,1.4206,1.4228,1.4282
10 Feb 84,1.4151,1.4167,1.4188,1.424
09 Feb 84,1.4242,1.4255,1.4274,1.4322
08 Feb 84,1.4151,1.4151,1.4171,1.4219
07 Feb 84,1.4141,1.4156,1.4176,1.4225
06 Feb 84,1.4278,1.4291,1.4308,1.4354
03 Feb 84,1.424,1.4252,1.4266,1.4309
02 Feb 84,1.421,1.4222,1.4236,1.4282
01 Feb 84,1.4074,1.4085,1.4102,1.4145
31 Jan 84,1.4037,1.4048,1.4064,1.4106
30 Jan 84,1.4065,1.4076,1.4089,1.4131
27 Jan 84,1.4051,1.4062,1.4076,1.4118
26 Jan 84,1.4093,1.4103,1.4116,1.4157
25 Jan 84,1.4033,1.4045,1.4058,1.41
24 Jan 84,1.3988,1.3999,1.4014,1.4056
23 Jan 84,1.4104,1.4115,1.4131,1.4174
20 Jan 84,1.403,1.4041,1.4058,1.41
19 Jan 84,1.4209,1.422,1.4236,1.4283
18 Jan 84,1.4079,1.409,1.4106,1.4153
17 Jan 84,1.4162,1.4173,1.4188,1.4232
16 Jan 84,1.4171,1.4181,1.4196,1.424
13 Jan 84,1.4108,1.4119,1.4135,1.4181
12 Jan 84,1.3972,1.3982,1.4,1.4043
11 Jan 84,1.3975,1.3985,1.4,1.4041
10 Jan 84,1.4065,1.4078,1.4094,1.4142
09 Jan 84,1.4002,1.4018,1.4038,1.4089
06 Jan 84,1.408,1.4096,1.4115,1.4166
05 Jan 84,1.4129,1.4146,1.4168,1.4219
04 Jan 84,1.4169,1.4186,1.4211,1.4261
03 Jan 84,1.4317,1.4335,1.4359,1.4411
30 Dec 83,1.4528,1.4546,1.4567,1.4615
29 Dec 83,1.4478,1.4495,1.4515,1.4562
28 Dec 83,1.4359,1.4378,1.4394,1.4442
23 Dec 83,1.4344,1.4363,1.4382,1.4432
22 Dec 83,1.4282,1.43,1.4317,1.4367
21 Dec 83,1.425,1.4268,1.4286,1.4339
20 Dec 83,1.4211,1.4229,1.425,1.4303
19 Dec 83,1.4208,1.4226,1.4245,1.4302
16 Dec 83,1.4186,1.4204,1.4226,1.4286
15 Dec 83,1.4223,1.4242,1.4267,1.4333
14 Dec 83,1.4199,1.4219,1.4246,1.4315
13 Dec 83,1.4225,1.4244,1.4275,1.4341
12 Dec 83,1.4351,1.4368,1.4398,1.4464
09 Dec 83,1.438,1.4399,1.443,1.4494
08 Dec 83,1.4427,1.4444,1.4473,1.4537
07 Dec 83,1.4487,1.4504,1.4531,1.4593
06 Dec 83,1.451,1.4524,1.4547,1.4607
05 Dec 83,1.4517,1.4533,1.456,1.4624
02 Dec 83,1.4574,1.459,1.4615,1.4673
01 Dec 83,1.4604,1.4618,1.464,1.4695
30 Nov 83,1.4673,1.4687,1.4707,1.4759
29 Nov 83,1.4578,1.4593,1.4617,1.4671
28 Nov 83,1.4621,1.464,1.4663,1.4716
25 Nov 83,1.4599,1.4617,1.464,1.4695
24 Nov 83,1.4662,1.468,1.4704,1.4764
23 Nov 83,1.4692,1.4709,1.4733,1.4788
22 Nov 83,1.47,1.4718,1.4743,1.4802
21 Nov 83,1.4684,1.4704,1.4732,1.4793
18 Nov 83,1.471,1.4729,1.4759,1.482
17 Nov 83,1.4794,1.4814,1.4846,1.4907
16 Nov 83,1.4868,1.4887,1.4916,1.4975
15 Nov 83,1.4848,1.4868,1.4897,1.4957
14 Nov 83,1.4873,1.4891,1.4917,1.497
11 Nov 83,1.4864,1.4882,1.4907,1.4961
10 Nov 83,1.4889,1.4909,1.4935,1.499
09 Nov 83,1.4861,1.4881,1.4909,1.4966
08 Nov 83,1.4844,1.4863,1.4892,1.4991
07 Nov 83,1.4862,1.4884,1.4917,1.4976
04 Nov 83,1.4856,1.4877,1.4906,1.4956
03 Nov 83,1.4891,1.491,1.4935,1.4983
02 Nov 83,1.488,1.4896,1.4914,1.4951
01 Nov 83,1.4947,1.4963,1.498,1.5018
31 Oct 83,1.4948,1.4961,1.4976,1.5013
28 Oct 83,1.4971,1.4983,1.4996,1.503
27 Oct 83,1.4953,1.4965,1.4977,1.5008
26 Oct 83,1.498,1.4992,1.5003,1.5033
25 Oct 83,1.5,1.5013,1.5023,1.5056
24 Oct 83,1.4988,1.5,1.501,1.5042
21 Oct 83,1.5018,1.5028,1.5037,1.5065
20 Oct 83,1.4996,1.5008,1.5016,1.5041
19 Oct 83,1.4986,1.4997,1.5005,1.5035
18 Oct 83,1.5015,1.5025,1.5036,1.5066
17 Oct 83,1.5028,1.5038,1.5048,1.5079
14 Oct 83,1.4975,1.4988,1.4999,1.5033
13 Oct 83,1.4997,1.5011,1.5021,1.5055
12 Oct 83,1.5056,1.5068,1.5081,1.5119
11 Oct 83,1.5074,1.5085,1.5097,1.513
10 Oct 83,1.5121,1.5131,1.5141,1.5172
07 Oct 83,1.5066,1.5072,1.5079,1.5105
06 Oct 83,1.492,1.4925,1.4931,1.4954
05 Oct 83,1.4849,1.4855,1.4862,1.4888
04 Oct 83,1.4767,1.4772,1.4779,1.4801
03 Oct 83,1.4835,1.4841,1.4851,1.4877
30 Sep 83,1.4949,1.4952,1.4963,1.4992
29 Sep 83,1.5,1.5008,1.5022,1.5056
28 Sep 83,1.5001,1.5005,1.502,1.5047
27 Sep 83,1.497,1.4975,1.4994,1.5033
26 Sep 83,1.5043,1.5047,1.5067,1.5107
23 Sep 83,1.501,1.5018,1.5037,1.5081
22 Sep 83,1.4977,1.4988,1.5012,1.5055
21 Sep 83,1.5052,1.506,1.508,1.512
20 Sep 83,1.5107,1.5118,1.5134,1.5174
19 Sep 83,1.5057,1.5066,1.5084,1.5125
16 Sep 83,1.4975,1.4986,1.5006,1.505
15 Sep 83,1.4938,1.4951,1.4971,1.5011
14 Sep 83,1.4906,1.4917,1.4934,1.4972
13 Sep 83,1.4935,1.4948,1.4965,1.4998
12 Sep 83,1.5024,1.5034,1.5049,1.5079
09 Sep 83,1.4952,1.4965,1.4984,1.5021
08 Sep 83,1.4922,1.4934,1.4954,1.4988
07 Sep 83,1.4869,1.4884,1.4906,1.4943
06 Sep 83,1.5007,1.502,1.5043,1.5078
05 Sep 83,1.502,1.5036,1.5057,1.5093
02 Sep 83,1.4962,1.4979,1.5005,1.5043
01 Sep 83,1.5003,1.5021,1.5044,1.5077
31 Aug 83,1.494,1.4959,1.4982,1.5017
30 Aug 83,1.4964,1.498,1.5002,1.5036
26 Aug 83,1.4968,1.4981,1.5001,1.5031
25 Aug 83,1.5064,1.5074,1.5089,1.5109
24 Aug 83,1.5237,1.5247,1.5264,1.5288
23 Aug 83,1.529,1.5302,1.5319,1.5343
22 Aug 83,1.5274,1.5285,1.53,1.5323
19 Aug 83,1.519,1.5208,1.5228,1.5251
18 Aug 83,1.5228,1.5241,1.5258,1.5278
17 Aug 83,1.5172,1.5183,1.5196,1.5217
16 Aug 83,1.5034,1.505,1.5067,1.5094
15 Aug 83,1.4893,1.4909,1.4928,1.4954
12 Aug 83,1.4841,1.486,1.4884,1.492
11 Aug 83,1.4791,1.4812,1.4836,1.4874
10 Aug 83,1.4825,1.4849,1.4875,1.4917
09 Aug 83,1.4914,1.4936,1.4961,1.4996
08 Aug 83,1.4859,1.4881,1.4905,1.4941
05 Aug 83,1.4855,1.4873,1.4896,1.4926
04 Aug 83,1.49,1.4914,1.4933,1.4961
03 Aug 83,1.5056,1.5071,1.5091,1.5115
02 Aug 83,1.5096,1.511,1.5135,1.5158
01 Aug 83,1.5126,1.5141,1.5163,1.5185
29 Jul 83,1.5211,1.522,1.5238,1.5254
28 Jul 83,1.5271,1.528,1.5294,1.5307
27 Jul 83,1.527,1.5279,1.5295,1.5308
26 Jul 83,1.5268,1.5278,1.5291,1.5302
25 Jul 83,1.5192,1.5201,1.5213,1.5224
22 Jul 83,1.5207,1.5215,1.5226,1.5236
21 Jul 83,1.5266,1.5273,1.5281,1.5295
20 Jul 83,1.5285,1.5288,1.5293,1.5298
19 Jul 83,1.5209,1.5216,1.5228,1.5238
18 Jul 83,1.522,1.5229,1.5242,1.5254
15 Jul 83,1.5168,1.5177,1.5194,1.5198
14 Jul 83,1.5306,1.5313,1.5323,1.5335
13 Jul 83,1.5327,1.5336,1.5346,1.5358
12 Jul 83,1.5316,1.5321,1.5333,1.5342
11 Jul 83,1.5353,1.536,1.5368,1.5377
08 Jul 83,1.5404,1.5411,1.5417,1.5426
07 Jul 83,1.5417,1.5422,1.5427,1.5437
06 Jul 83,1.5398,1.5401,1.5405,1.5412
05 Jul 83,1.5292,1.53,1.5313,1.529
04 Jul 83,1.5302,1.5309,1.5321,1.5334
01 Jul 83,1.5328,1.5329,1.5337,1.5352
30 Jun 83,1.5348,1.535,1.5356,1.5372
29 Jun 83,1.5272,1.5277,1.5289,1.5311
28 Jun 83,1.5304,1.5311,1.5323,1.5347
27 Jun 83,1.5443,1.5451,1.5463,1.5482
24 Jun 83,1.5478,1.5484,1.5491,1.5507
23 Jun 83,1.5416,1.5418,1.5424,1.5439
22 Jun 83,1.5313,1.5316,1.5324,1.5343
21 Jun 83,1.5319,1.5325,1.5341,1.5369
20 Jun 83,1.5293,1.5295,1.5308,1.5334
17 Jun 83,1.5251,1.525,1.5253,1.5265
16 Jun 83,1.529,1.529,1.5301,1.5333
15 Jun 83,1.5193,1.5193,1.5207,1.5239
14 Jun 83,1.5282,1.5283,1.5302,1.5336
13 Jun 83,1.5511,1.5512,1.5508,1.5538
10 Jun 83,1.5745,1.5745,1.5755,1.5776
09 Jun 83,1.5826,1.5827,1.5836,1.5828
08 Jun 83,1.572,1.5708,1.5733,1.5707
07 Jun 83,1.5703,1.5696,1.5692,1.5695
06 Jun 83,1.5743,1.5729,1.572,1.5707
03 Jun 83,1.5607,1.5587,1.5571,1.5549
02 Jun 83,1.5814,1.5796,1.5781,1.5768
01 Jun 83,1.588,1.5867,1.5858,1.5844
31 May 83,1.6049,1.603,1.6018,1.5996
27 May 83,1.5966,1.5948,1.5929,1.5904
26 May 83,1.5959,1.594,1.5924,1.5892
25 May 83,1.5841,1.582,1.5798,1.5764
24 May 83,1.57,1.5676,1.5648,1.5612
23 May 83,1.5529,1.5506,1.5473,1.543
20 May 83,1.5564,1.5538,1.5504,1.5458
19 May 83,1.555,1.5523,1.5488,1.5439
18 May 83,1.5581,1.5553,1.5516,1.5595
17 May 83,1.5521,1.5495,1.5461,1.5412
16 May 83,1.5562,1.5535,1.5497,1.5449
13 May 83,1.5637,1.5605,1.557,1.5518
12 May 83,1.5675,1.5641,1.5604,1.5555
11 May 83,1.5668,1.5632,1.5594,1.554
10 May 83,1.5634,1.5596,1.5573,1.5525
09 May 83,1.5711,1.5684,1.5657,1.5615
06 May 83,1.5773,1.5745,1.5717,1.5678
05 May 83,1.58,1.5774,1.5745,1.5712
04 May 83,1.5815,1.5788,1.5761,1.5732
03 May 83,1.5757,1.5731,1.5703,1.5677
29 Apr 83,1.5601,1.5572,1.5544,1.5515
28 Apr 83,1.5586,1.5558,1.5535,1.5517
27 Apr 83,1.563,1.5607,1.5586,1.5576
26 Apr 83,1.57,1.5679,1.5656,1.5647
25 Apr 83,1.5644,1.562,1.5593,1.559
22 Apr 83,1.5466,1.5443,1.5418,1.541
21 Apr 83,1.5427,1.5404,1.5383,1.5373
20 Apr 83,1.5495,1.5473,1.5454,1.5454
19 Apr 83,1.5545,1.5521,1.5503,1.5493
18 Apr 83,1.5545,1.5521,1.5499,1.5491
15 Apr 83,1.5415,1.5392,1.5372,1.5372
14 Apr 83,1.5315,1.5299,1.5294,1.5291
13 Apr 83,1.5416,1.5402,1.54,1.5395
12 Apr 83,1.5318,1.5304,1.5298,1.5289
11 Apr 83,1.5231,1.5216,1.5212,1.5201
08 Apr 83,1.5023,1.5007,1.5001,1.4984
07 Apr 83,1.5057,1.5041,1.5035,1.5023
06 Apr 83,1.5148,1.5138,1.5136,1.5129
05 Apr 83,1.4997,1.4989,1.4992,1.4983
31 Mar 83,1.4803,1.4785,1.4778,1.4761
30 Mar 83,1.4626,1.4604,1.4578,1.4551
29 Mar 83,1.4536,1.4511,1.4488,1.4461
28 Mar 83,1.452,1.4498,1.448,1.4454
25 Mar 83,1.4603,1.4578,1.4554,1.4526
24 Mar 83,1.4627,1.4602,1.4578,1.455
23 Mar 83,1.46,1.4577,1.4558,1.4539
22 Mar 83,1.4677,1.4659,1.4639,1.4618
21 Mar 83,1.4701,1.4677,1.4653,1.4629
18 Mar 83,1.4871,1.4847,1.4823,1.4799
17 Mar 83,1.5042,1.5016,1.4994,1.4973
16 Mar 83,1.505,1.5024,1.5005,1.4985
15 Mar 83,1.5122,1.5098,1.5081,1.5057
14 Mar 83,1.5035,1.4998,1.4978,1.4937
11 Mar 83,1.4974,1.4928,1.4896,1.4848
10 Mar 83,1.5084,1.5044,1.5013,1.4968
09 Mar 83,1.5009,1.4962,1.4917,1.4856
08 Mar 83,1.5026,1.4978,1.4936,1.4873
07 Mar 83,1.5156,1.5112,1.5071,1.5015
04 Mar 83,1.5097,1.5049,1.5,1.4943
03 Mar 83,1.5091,1.5035,1.4974,1.4922
02 Mar 83,1.5034,1.4976,1.4915,1.4861
01 Mar 83,1.5045,1.4986,1.4924,1.4875
28 Feb 83,1.5117,1.5059,1.4994,1.4955
25 Feb 83,1.5259,1.5202,1.5142,1.5114
24 Feb 83,1.5264,1.5208,1.5153,1.5115
23 Feb 83,1.5199,1.5142,1.5083,1.5043
22 Feb 83,1.5176,1.5119,1.506,1.5017
21 Feb 83,1.5341,1.5292,1.5247,1.522
18 Feb 83,1.5408,1.536,1.5322,1.5297
17 Feb 83,1.5419,1.5375,1.5341,1.5313
16 Feb 83,1.5436,1.5391,1.5355,1.533
15 Feb 83,1.5447,1.5404,1.5373,1.5345
14 Feb 83,1.5346,1.5306,1.5275,1.525
11 Feb 83,1.5435,1.5395,1.5357,1.533
10 Feb 83,1.5406,1.5367,1.534,1.5314
09 Feb 83,1.5401,1.5366,1.5344,1.5321
08 Feb 83,1.5372,1.5337,1.5314,1.5285
07 Feb 83,1.5237,1.5199,1.5171,1.5254
04 Feb 83,1.5156,1.5114,1.508,1.5035
03 Feb 83,1.5186,1.5142,1.5106,1.5048
02 Feb 83,1.5171,1.5126,1.5089,1.503
01 Feb 83,1.523,1.518,1.5132,1.506
31 Jan 83,1.5227,1.5174,1.5127,1.5054
28 Jan 83,1.5343,1.529,1.5245,1.5172
27 Jan 83,1.5355,1.5303,1.5258,1.5193
26 Jan 83,1.544,1.5392,1.534,1.5265
25 Jan 83,1.5378,1.5323,1.5264,1.518
24 Jan 83,1.5326,1.5278,1.5226,1.5145
21 Jan 83,1.5682,1.5635,1.5587,1.55
20 Jan 83,1.5657,1.5607,1.5557,1.545
19 Jan 83,1.5686,1.5637,1.558,1.5473
18 Jan 83,1.5715,1.5667,1.5608,1.55
17 Jan 83,1.5871,1.5821,1.5758,1.5655
14 Jan 83,1.5774,1.5718,1.5647,1.555
13 Jan 83,1.5792,1.5725,1.5643,1.552
12 Jan 83,1.5749,1.5686,1.5601,1.5493
11 Jan 83,1.5641,1.5588,1.55,1.542
10 Jan 83,1.5911,1.5866,1.5811,1.5741
07 Jan 83,1.6022,1.598,1.5927,1.587
06 Jan 83,1.6077,1.6038,1.5995,1.594
05 Jan 83,1.6202,1.617,1.6134,1.6095
04 Jan 83,1.6225,1.6193,1.6162,1.6125
